playerID,yearID_x,stint,teamID_x,lgID_x,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,yearID_y,teamID_y,lgID_y,salary
colonjo01,2016,1,CLE,AL,1,3,11,0,0,0,0,30,12,8,2,7,10,0.279,7.2,1.0,1,0.0,1,50.0,5,9,0.0,0.0,0.0,,,,
concege01,2016,1,CHN,NL,0,0,3,0,0,0,0,7,2,1,0,1,2,0.25,3.86,0.0,0,0.0,0,10.0,1,1,0.0,1.0,0.0,,,,
conlead01,2016,1,MIA,NL,8,6,25,25,0,0,0,400,125,57,13,62,124,0.25,3.85,7.0,9,11.0,0,584.0,0,59,7.0,3.0,14.0,2016.0,MIA,NL,512500.0
corbipa01,2016,1,ARI,NL,5,13,36,24,0,0,1,467,177,89,24,66,131,0.286,5.15,2.0,9,5.0,0,701.0,6,109,6.0,5.0,15.0,2016.0,ARI,NL,2525000.0
cosarja01,2016,1,MIA,NL,0,1,4,4,0,0,0,59,19,13,0,16,11,0.257,5.95,2.0,2,0.0,0,92.0,0,14,1.0,1.0,3.0,2016.0,MIA,NL,550000.0
cosarja01,2016,2,SDN,NL,0,3,9,9,0,0,0,112,42,25,4,23,27,0.278,6.03,0.0,1,2.0,0,176.0,0,27,0.0,0.0,8.0,2016.0,MIA,NL,550000.0
cothaca01,2016,1,CIN,NL,0,3,23,0,0,0,0,73,32,20,3,12,21,0.323,7.4,2.0,1,3.0,0,117.0,3,21,1.0,2.0,2.0,2016.0,CIN,NL,509675.0
cottojh01,2016,1,OAK,AL,2,0,5,5,0,0,0,88,20,7,4,4,23,0.185,2.15,0.0,1,0.0,0,112.0,0,10,0.0,0.0,2.0,,,,
couloda01,2016,1,OAK,AL,3,1,35,0,0,0,0,143,37,24,6,17,54,0.216,4.53,2.0,3,0.0,0,193.0,11,24,2.0,3.0,3.0,,,,
cravyty01,2016,1,MIL,NL,0,1,20,2,0,0,0,85,21,9,3,12,22,0.208,2.86,1.0,0,1.0,0,116.0,4,9,1.0,1.0,0.0,,,,
crockky01,2016,1,CLE,AL,0,0,29,0,0,0,0,48,16,9,0,7,17,0.258,5.06,2.0,1,0.0,1,70.0,4,9,0.0,1.0,1.0,,,,
cuetojo01,2016,1,SFN,NL,18,5,32,32,5,2,0,659,195,68,15,45,198,0.238,2.79,1.0,3,8.0,1,881.0,0,71,7.0,3.0,13.0,2016.0,SFN,NL,17500000.0
cuevawi01,2016,1,BOS,AL,0,1,3,0,0,0,0,15,5,2,0,6,3,0.294,3.6,0.0,0,0.0,0,24.0,2,2,1.0,0.0,0.0,,,,
cunnibr02,2016,1,ATL,NL,2,0,15,0,0,0,0,51,14,8,2,9,16,0.233,4.24,1.0,1,2.0,0,74.0,3,9,2.0,1.0,0.0,,,,
curtiza01,2016,1,ARI,NL,0,1,21,0,0,0,0,40,13,10,2,13,10,0.255,6.75,1.0,0,3.0,0,67.0,2,10,0.0,0.0,1.0,,,,
danisty01,2016,1,CHA,AL,0,0,3,0,0,0,0,5,6,2,0,3,0,0.667,10.8,1.0,0,0.0,0,12.0,2,2,0.0,0.0,0.0,,,,
danksjo01,2016,1,CHA,AL,0,4,4,4,0,0,0,67,28,18,5,11,16,0.322,7.25,0.0,1,0.0,0,100.0,0,20,0.0,2.0,4.0,2016.0,CHA,AL,15750000.0
darviyu01,2016,1,TEX,AL,7,5,17,17,0,0,0,301,81,38,12,31,132,0.214,3.41,1.0,6,3.0,0,416.0,0,43,0.0,4.0,3.0,2016.0,TEX,AL,10000000.0
davieza01,2016,1,MIL,NL,11,7,28,28,0,0,0,490,166,72,20,38,135,0.263,3.97,0.0,3,6.0,0,682.0,0,79,3.0,4.0,11.0,,,,
daviswa01,2016,1,KCA,AL,2,1,45,0,0,0,27,130,33,9,0,16,47,0.21,1.87,0.0,4,3.0,0,176.0,40,9,0.0,0.0,4.0,2016.0,KCA,AL,8000000.0
daytogr01,2016,1,LAN,NL,0,1,25,0,0,0,0,79,14,6,4,6,39,0.149,2.05,0.0,0,1.0,0,101.0,0,7,0.0,0.0,0.0,,,,
deanpa02,2016,1,MIN,AL,1,6,19,9,0,0,0,202,88,47,13,23,50,0.321,6.28,1.0,1,0.0,0,300.0,4,47,1.0,2.0,11.0,,,,
degroja01,2016,1,NYN,NL,7,8,24,24,1,1,0,444,142,50,15,36,143,0.255,3.04,0.0,4,3.0,0,604.0,0,53,5.0,3.0,15.0,2016.0,NYN,NL,607000.0
delabst01,2016,1,CIN,NL,0,0,7,0,0,0,0,24,5,6,1,10,10,0.172,6.75,0.0,1,1.0,0,40.0,0,6,0.0,0.0,0.0,,,,
delacjo01,2016,1,ATL,NL,0,7,22,9,0,0,0,188,65,34,10,22,37,0.263,4.88,0.0,0,2.0,0,276.0,2,40,3.0,2.0,3.0,,,,
delarjo01,2016,1,COL,NL,8,9,27,24,0,0,0,402,157,82,23,63,108,0.293,5.51,3.0,7,8.0,1,614.0,0,93,4.0,3.0,15.0,2016.0,COL,NL,12500000.0
delarru01,2016,1,ARI,NL,4,5,13,10,0,0,0,152,43,24,8,20,54,0.219,4.26,1.0,2,4.0,1,222.0,1,26,1.0,1.0,0.0,2016.0,ARI,NL,2350000.0
deleojo03,2016,1,LAN,NL,2,0,4,4,0,0,0,51,19,12,5,7,15,0.288,6.35,1.0,0,3.0,0,80.0,0,17,3.0,1.0,0.0,,,,
delgara01,2016,1,ARI,NL,5,2,79,0,0,0,0,225,77,37,8,36,68,0.265,4.44,3.0,7,2.0,0,337.0,14,39,3.0,5.0,4.0,2016.0,ARI,NL,1275000.0
delosab01,2016,1,CIN,NL,0,0,5,0,0,0,0,17,7,7,1,4,2,0.318,11.12,0.0,1,1.0,0,28.0,1,7,0.0,1.0,0.0,,,,
dermoma01,2016,1,TOR,AL,0,0,5,0,0,0,0,9,6,4,1,0,5,0.4,12.0,0.0,1,1.0,0,16.0,1,4,0.0,0.0,0.0,,,,
desclan01,2016,1,CIN,NL,9,5,20,20,1,1,0,370,120,45,16,30,105,0.259,3.28,2.0,6,4.0,1,507.0,0,51,7.0,3.0,12.0,2016.0,CIN,NL,540000.0
despaod01,2016,1,BAL,AL,0,2,16,0,0,0,0,82,32,17,3,15,17,0.305,5.6,1.0,0,1.0,1,122.0,5,18,0.0,1.0,7.0,,,,
despaod01,2016,2,MIA,NL,0,0,3,0,0,0,0,9,4,3,0,1,0,0.364,9.0,0.0,0,0.0,0,13.0,3,3,0.0,1.0,1.0,,,,
detwiro01,2016,1,CLE,AL,0,0,7,0,0,0,0,14,3,3,1,4,3,0.188,5.79,0.0,0,0.0,0,21.0,0,3,0.0,1.0,1.0,2016.0,CLE,AL,1000000.0
detwiro01,2016,2,OAK,AL,2,4,9,7,0,0,0,132,56,30,4,15,23,0.306,6.14,0.0,3,1.0,0,199.0,0,31,0.0,0.0,5.0,2016.0,CLE,AL,1000000.0
devench02,2016,1,HOU,AL,4,4,48,5,0,0,1,325,79,26,4,20,104,0.206,2.16,0.0,2,3.0,0,408.0,16,26,1.0,1.0,10.0,,,,
diamosc01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,3,0,2,0,0.4,27.0,0.0,0,0.0,0,7.0,1,3,0.0,0.0,0.0,,,,
diazda01,2016,1,CIN,NL,0,0,6,0,0,0,0,20,10,7,2,7,3,0.37,9.45,0.0,0,0.0,0,36.0,0,9,1.0,1.0,3.0,,,,
diazed04,2016,1,SEA,AL,0,4,49,0,0,0,18,155,45,16,5,15,88,0.226,2.79,2.0,6,3.0,1,217.0,23,16,0.0,0.0,1.0,,,,
diazju03,2016,1,CIN,NL,1,1,45,0,0,0,0,129,36,15,8,19,37,0.224,3.14,1.0,5,1.0,0,182.0,11,20,1.0,0.0,4.0,2016.0,CIN,NL,525000.0
dickera01,2016,1,TOR,AL,10,15,30,29,0,0,0,509,169,84,28,63,126,0.258,4.46,0.0,5,6.0,1,728.0,1,97,1.0,3.0,21.0,2016.0,TOR,AL,12000000.0
diekmja01,2016,1,TEX,AL,4,2,66,0,0,0,4,159,36,20,4,26,59,0.189,3.4,1.0,3,3.0,0,221.0,14,22,0.0,2.0,5.0,2016.0,TEX,AL,1255000.0
dominjo01,2016,1,SDN,NL,1,0,34,0,0,0,0,107,34,20,5,17,20,0.258,5.05,1.0,2,4.0,0,155.0,6,23,1.0,1.0,8.0,,,,
doolise01,2016,1,OAK,AL,2,3,44,0,0,0,4,117,33,14,6,8,45,0.231,3.23,2.0,1,0.0,0,155.0,13,14,4.0,0.0,1.0,2016.0,OAK,AL,1580000.0
drabeky01,2016,1,ARI,NL,0,0,1,0,0,0,0,6,1,1,0,4,2,0.143,4.5,0.0,0,0.0,0,11.0,0,1,0.0,0.0,0.0,,,,
drakeol01,2016,1,BAL,AL,1,0,14,0,0,0,0,54,11,8,2,7,21,0.167,4.0,0.0,1,0.0,0,74.0,5,11,1.0,0.0,0.0,,,,
duensbr01,2016,1,BAL,AL,1,0,14,0,0,0,0,40,13,6,2,3,10,0.25,4.05,1.0,1,0.0,0,55.0,4,6,0.0,0.0,1.0,,,,
duffety01,2016,1,MIN,AL,9,12,26,26,0,0,0,399,167,95,25,32,114,0.301,6.43,3.0,9,6.0,1,596.0,0,103,2.0,2.0,14.0,,,,
duffyda01,2016,1,KCA,AL,12,3,42,26,1,0,0,539,163,70,27,42,188,0.241,3.51,0.0,4,7.0,0,731.0,5,71,4.0,2.0,13.0,2016.0,KCA,AL,4225000.0
dukeza01,2016,1,CHA,AL,2,0,53,0,0,0,1,113,31,11,2,16,42,0.225,2.63,3.0,2,2.0,0,159.0,9,11,2.0,1.0,4.0,2016.0,CHA,AL,5000000.0
dukeza01,2016,2,SLN,NL,0,1,28,0,0,0,1,70,17,5,0,13,26,0.205,1.93,0.0,2,2.0,0,99.0,4,5,1.0,0.0,3.0,2016.0,CHA,AL,5000000.0
dullry01,2016,1,OAK,AL,5,5,70,0,0,0,3,223,50,20,10,15,73,0.186,2.42,4.0,6,1.0,0,290.0,9,23,0.0,5.0,2.0,2016.0,OAK,AL,507500.0
dunnmi01,2016,1,MIA,NL,6,1,51,0,0,0,0,127,43,16,5,11,38,0.27,3.4,0.0,2,3.0,0,176.0,5,16,1.0,2.0,3.0,2016.0,MIA,NL,3450000.0
dysonsa01,2016,1,TEX,AL,3,2,73,0,0,0,38,211,63,19,5,23,55,0.244,2.43,0.0,3,3.0,0,285.0,53,19,1.0,0.0,12.0,2016.0,TEX,AL,525270.0
edginjo01,2016,1,NYN,NL,1,0,16,0,0,0,0,31,10,6,1,6,11,0.27,5.23,0.0,1,0.0,0,45.0,4,6,0.0,2.0,2.0,2016.0,NYN,NL,625000.0
edwarca01,2016,1,CHN,NL,0,1,36,0,0,0,2,108,15,15,4,14,52,0.123,3.75,1.0,5,0.0,0,138.0,10,15,0.0,2.0,2.0,,,,
eflinza01,2016,1,PHI,NL,3,5,11,11,2,1,0,190,67,39,12,17,31,0.269,5.54,1.0,1,1.0,0,272.0,0,42,1.0,4.0,5.0,,,,
egeco01,2016,1,MIA,NL,0,0,5,0,0,0,0,9,8,4,1,2,2,0.571,12.0,0.0,0,1.0,0,19.0,1,4,0.0,2.0,0.0,,,,
egeco01,2016,2,LAA,AL,1,0,13,0,0,0,0,26,8,1,1,3,9,0.25,1.04,0.0,0,0.0,0,36.0,3,1,0.0,1.0,1.0,,,,
eickhje01,2016,1,PHI,NL,11,14,33,33,0,0,0,592,187,80,30,42,167,0.251,3.65,2.0,6,8.0,2,811.0,0,88,6.0,10.0,14.0,2016.0,PHI,NL,516000.0
eliasro01,2016,1,BOS,AL,0,1,3,1,0,0,0,23,15,11,2,5,3,0.417,12.91,1.0,0,0.0,0,41.0,2,11,0.0,0.0,1.0,,,,
ellinbr02,2016,1,MIA,NL,4,2,32,0,0,0,0,99,27,9,2,16,32,0.223,2.45,2.0,3,2.0,1,142.0,7,10,1.0,1.0,3.0,,,,
eovalna01,2016,1,NYA,AL,9,8,24,21,0,0,0,374,123,66,23,40,97,0.255,4.76,2.0,5,1.0,0,525.0,2,66,1.0,1.0,8.0,2016.0,NYA,AL,5600000.0
erlinro01,2016,1,SDN,NL,1,2,3,2,0,0,0,47,12,7,3,3,13,0.218,4.02,0.0,2,0.0,0,58.0,0,7,0.0,0.0,5.0,,,,
eschja01,2016,1,MIA,NL,0,1,3,3,0,0,0,39,17,8,4,6,10,0.327,5.54,1.0,0,1.0,0,59.0,0,8,0.0,0.0,4.0,,,,
escobed01,2016,1,MIN,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,2016.0,MIN,AL,2150000.0
escobed02,2016,1,ARI,NL,1,2,25,2,0,0,0,71,33,19,4,12,17,0.333,7.23,3.0,0,4.0,0,116.0,3,21,1.0,0.0,3.0,,,,
estevca01,2016,1,COL,NL,3,7,63,0,0,0,11,165,50,32,6,28,59,0.24,5.24,4.0,3,5.0,0,246.0,26,32,1.0,4.0,1.0,,,,
estrama01,2016,1,TOR,AL,9,9,29,29,0,0,0,528,132,68,23,65,165,0.203,3.48,1.0,5,4.0,0,723.0,0,73,0.0,3.0,6.0,2016.0,TOR,AL,11500000.0
evelada01,2016,1,TBA,AL,0,1,33,0,0,0,0,69,32,23,3,19,21,0.333,9.0,3.0,0,3.0,0,119.0,8,23,0.0,1.0,3.0,2016.0,TBA,AL,895000.0
familje01,2016,1,NYN,NL,3,4,78,0,0,0,51,233,63,22,1,31,84,0.22,2.55,6.0,3,1.0,0,321.0,67,25,2.0,1.0,10.0,2016.0,NYN,NL,4100000.0
farmebu01,2016,1,DET,AL,0,1,14,1,0,0,0,88,25,15,4,20,27,0.231,4.6,1.0,2,1.0,0,131.0,7,15,1.0,1.0,3.0,2016.0,DET,AL,509500.0
farquda01,2016,1,TBA,AL,1,0,35,0,0,0,0,106,33,12,8,15,46,0.241,3.06,1.0,1,4.0,0,158.0,11,14,2.0,0.0,1.0,2016.0,TBA,AL,527000.0
faulkan01,2016,1,TEX,AL,0,0,9,0,0,0,0,20,8,5,3,4,1,0.286,6.75,1.0,2,0.0,0,32.0,1,7,0.0,0.0,1.0,2016.0,TEX,AL,508500.0
feldmsc01,2016,1,HOU,AL,5,3,26,5,0,0,0,186,64,20,8,13,42,0.264,2.9,3.0,0,3.0,0,265.0,9,27,4.0,3.0,4.0,2016.0,HOU,AL,8000000.0
feldmsc01,2016,2,TOR,AL,2,1,14,0,0,0,0,45,23,14,2,6,14,0.348,8.4,0.0,0,0.0,0,73.0,4,15,1.0,0.0,2.0,2016.0,HOU,AL,8000000.0
felizmi01,2016,1,HOU,AL,8,1,47,0,0,0,0,195,55,32,10,22,95,0.224,4.43,0.0,6,0.0,0,270.0,17,33,0.0,2.0,1.0,2016.0,HOU,AL,508200.0
felizne01,2016,1,PIT,NL,4,2,62,0,0,0,2,161,40,21,10,21,61,0.207,3.52,1.0,3,1.0,0,218.0,6,21,2.0,1.0,5.0,2016.0,PIT,NL,3900000.0
fernajo02,2016,1,MIA,NL,16,8,29,29,0,0,0,547,149,58,13,55,253,0.224,2.86,6.0,9,6.0,1,737.0,0,63,7.0,5.0,14.0,2016.0,MIA,NL,2800000.0
fieldjo03,2016,1,HOU,AL,0,0,15,0,0,0,0,47,23,12,2,3,20,0.343,6.89,0.0,0,0.0,0,71.0,7,14,0.0,1.0,2.0,2016.0,HOU,AL,900000.0
fieldjo03,2016,2,LAN,NL,1,0,22,0,0,0,0,58,20,6,2,8,22,0.256,2.79,2.0,0,1.0,0,87.0,5,8,0.0,0.0,1.0,2016.0,HOU,AL,900000.0
fienca01,2016,1,MIN,AL,1,0,14,0,0,0,0,41,21,12,5,3,12,0.35,7.9,0.0,1,0.0,0,63.0,2,12,0.0,0.0,2.0,2016.0,MIN,AL,2275000.0
fienca01,2016,2,LAN,NL,0,1,25,0,0,0,0,77,24,12,8,7,23,0.245,4.21,3.0,0,0.0,0,106.0,5,12,1.0,0.0,0.0,2016.0,MIN,AL,2275000.0
fiersmi01,2016,1,HOU,AL,11,8,31,30,0,0,0,506,187,84,26,42,134,0.28,4.48,0.0,17,7.0,0,724.0,0,89,3.0,5.0,6.0,2016.0,HOU,AL,524100.0
finnebr01,2016,1,CIN,NL,10,11,31,31,1,0,0,516,150,76,29,84,145,0.236,3.98,2.0,6,4.0,2,734.0,0,86,5.0,5.0,17.0,2016.0,CIN,NL,511500.0
fistedo01,2016,1,HOU,AL,12,13,32,32,0,0,0,541,195,93,24,62,115,0.276,4.64,1.0,10,7.0,0,779.0,0,98,0.0,3.0,20.0,2016.0,HOU,AL,7000000.0
flahery01,2016,1,BAL,AL,0,0,1,0,0,0,0,3,3,2,1,0,0,0.429,18.0,0.0,0,0.0,0,7.0,1,2,0.0,0.0,0.0,2016.0,BAL,AL,1500000.0
flandyo01,2016,1,COL,NL,0,0,2,0,0,0,0,11,8,5,0,3,0,0.5,12.27,1.0,0,0.0,0,20.0,0,6,1.0,0.0,2.0,,,,
floreke01,2016,1,MIA,NL,0,0,1,1,0,0,0,9,1,0,0,3,1,0.1,0.0,0.0,0,0.0,0,13.0,0,0,0.0,0.0,0.0,,,,
florody01,2016,1,TBA,AL,0,1,12,0,0,0,0,45,23,7,0,5,14,0.348,4.2,1.0,2,0.0,0,72.0,4,8,0.0,1.0,3.0,,,,
floydga01,2016,1,TOR,AL,2,4,28,0,0,0,0,93,23,14,4,8,30,0.205,4.06,1.0,4,3.0,0,124.0,10,14,0.0,1.0,2.0,2016.0,TOR,AL,1000000.0
flynnbr01,2016,1,KCA,AL,1,2,36,1,0,0,0,166,38,16,5,23,44,0.198,2.6,0.0,8,1.0,0,221.0,11,19,4.0,1.0,11.0,,,,
foltymi01,2016,1,ATL,NL,9,5,22,22,0,0,0,370,125,59,18,35,111,0.263,4.31,2.0,13,6.0,1,525.0,0,61,5.0,4.0,7.0,,,,
freemsa01,2016,1,MIL,NL,0,0,7,0,0,0,0,23,13,11,2,9,8,0.394,12.91,0.0,1,0.0,0,44.0,4,11,0.0,2.0,1.0,,,,
friasca01,2016,1,LAN,NL,0,0,1,0,0,0,0,12,2,0,0,1,3,0.143,0.0,0.0,0,0.0,0,15.0,1,0,0.0,0.0,0.0,,,,
friedch01,2016,1,SDN,NL,5,12,24,23,0,0,0,388,131,69,13,52,100,0.259,4.8,2.0,7,2.0,0,567.0,0,74,3.0,5.0,7.0,,,,
fulmeca01,2016,1,CHA,AL,0,2,8,0,0,0,0,35,12,11,2,7,10,0.273,8.49,0.0,2,2.0,0,53.0,4,11,0.0,0.0,2.0,,,,
fulmemi01,2016,1,DET,AL,11,7,26,26,1,1,0,477,136,54,16,42,132,0.231,3.06,1.0,1,9.0,1,647.0,0,57,4.0,2.0,17.0,,,,
gallayo01,2016,1,BAL,AL,6,8,23,23,0,0,0,354,126,71,16,61,85,0.276,5.42,2.0,6,1.0,0,526.0,0,74,1.0,6.0,13.0,2016.0,BAL,AL,8728776.0
gamboed01,2016,1,TBA,AL,0,2,7,0,0,0,0,40,9,2,1,8,11,0.196,1.35,0.0,0,0.0,0,54.0,3,3,0.0,0.0,1.0,,,,
gantjo01,2016,1,ATL,NL,1,4,20,7,0,0,0,150,54,27,7,21,49,0.278,4.86,3.0,4,2.0,0,222.0,6,32,3.0,2.0,4.0,2016.0,ATL,NL,507500.0
garcija01,2016,1,SFN,NL,2,5,62,0,0,0,31,174,50,23,8,19,65,0.235,3.57,2.0,4,5.0,2,241.0,44,23,3.0,1.0,6.0,2016.0,SFN,NL,6500000.0
garcija02,2016,1,SLN,NL,10,13,32,30,1,1,0,515,179,89,26,57,150,0.268,4.67,3.0,8,7.0,0,741.0,0,94,7.0,2.0,21.0,2016.0,SLN,NL,11500000.0
garcilu03,2016,1,PHI,NL,1,1,17,0,0,0,0,46,21,11,2,8,14,0.318,6.46,1.0,2,1.0,0,76.0,7,11,0.0,1.0,0.0,,,,
garciyi01,2016,1,LAN,NL,0,0,9,0,0,0,0,25,9,3,0,1,4,0.31,3.24,0.0,0,1.0,0,35.0,1,3,2.0,2.0,1.0,2016.0,LAN,NL,517500.0
garnepe01,2016,1,CLE,AL,0,0,8,0,0,0,0,28,12,5,0,5,12,0.308,4.82,1.0,1,2.0,0,46.0,0,6,0.0,0.0,1.0,,,,
gartory01,2016,1,TBA,AL,1,2,37,0,0,0,1,118,44,19,5,11,33,0.277,4.35,2.0,2,0.0,0,171.0,14,20,1.0,0.0,4.0,,,,
garzama01,2016,1,MIL,NL,6,8,19,19,0,0,0,305,117,51,11,36,70,0.283,4.51,2.0,3,3.0,0,461.0,0,67,4.0,4.0,8.0,2016.0,MIL,NL,12209424.0
gausmke01,2016,1,BAL,AL,9,12,30,30,0,0,0,539,183,72,28,47,174,0.262,3.61,1.0,8,5.0,0,757.0,0,76,4.0,3.0,19.0,2016.0,BAL,AL,532000.0
gearrco01,2016,1,SFN,NL,3,2,56,0,0,0,3,145,42,23,4,14,45,0.233,4.28,2.0,1,1.0,0,197.0,10,24,0.0,2.0,7.0,2016.0,SFN,NL,550000.0
geedi01,2016,1,KCA,AL,8,9,33,14,0,0,0,375,146,65,24,37,89,0.291,4.68,3.0,1,6.0,1,551.0,3,67,3.0,3.0,10.0,2016.0,KCA,AL,2000000.0
geltzst01,2016,1,TBA,AL,0,2,27,0,0,0,0,80,24,17,11,9,23,0.238,5.74,0.0,3,1.0,0,112.0,11,17,0.0,1.0,1.0,2016.0,TBA,AL,519300.0
germego01,2016,1,COL,NL,2,1,40,0,0,0,1,122,41,24,5,25,32,0.266,5.31,3.0,5,1.0,0,182.0,8,25,1.0,1.0,3.0,,,,
gibsoky01,2016,1,MIN,AL,6,11,25,25,1,0,0,442,175,83,20,55,104,0.298,5.07,3.0,9,4.0,0,653.0,0,89,3.0,4.0,21.0,2016.0,MIN,AL,587500.0
gileske01,2016,1,HOU,AL,2,5,69,0,0,0,15,197,60,30,8,25,102,0.234,4.11,1.0,14,2.0,0,286.0,24,32,2.0,1.0,0.0,2016.0,HOU,AL,528200.0
gilmase01,2016,1,NYN,NL,0,1,14,1,0,0,0,53,21,14,4,7,11,0.3,7.13,1.0,0,1.0,0,79.0,3,14,1.0,0.0,2.0,,,,
gimench01,2016,1,CLE,AL,0,0,2,0,0,0,0,9,4,4,1,0,0,0.308,12.0,0.0,0,0.0,0,13.0,2,4,0.0,0.0,0.0,2016.0,TEX,AL,975000.0
giolilu01,2016,1,WAS,NL,0,1,6,4,0,0,0,64,26,16,7,12,11,0.295,6.75,0.0,1,1.0,1,101.0,1,18,0.0,0.0,2.0,,,,
girodch01,2016,1,TOR,AL,0,0,14,0,0,0,0,31,11,5,3,2,5,0.268,4.35,0.0,1,1.0,0,44.0,2,5,0.0,0.0,1.0,,,,
givenmy01,2016,1,BAL,AL,8,2,66,0,0,0,0,224,59,26,6,36,96,0.22,3.13,2.0,3,6.0,0,313.0,8,28,2.0,1.0,6.0,2016.0,BAL,AL,511500.0
glasnty01,2016,1,PIT,NL,0,2,7,4,0,0,0,70,22,11,2,13,24,0.25,4.24,0.0,2,3.0,1,105.0,0,13,1.0,0.0,5.0,,,,
gloveko01,2016,1,WAS,NL,2,0,19,0,0,0,0,59,15,11,3,7,16,0.2,5.03,1.0,1,1.0,0,83.0,4,12,0.0,0.0,1.0,,,,
godleza01,2016,1,ARI,NL,5,4,27,9,0,0,0,224,86,53,13,25,60,0.289,6.39,4.0,5,4.0,0,335.0,1,54,7.0,1.0,4.0,,,,
goedder01,2016,1,NYN,NL,2,2,36,0,0,0,0,107,33,18,5,14,36,0.234,4.54,1.0,5,1.0,0,157.0,10,20,0.0,1.0,0.0,,,,
goforda01,2016,1,MIL,NL,0,0,10,0,0,0,0,32,18,13,3,4,9,0.353,10.97,1.0,1,0.0,0,55.0,7,14,0.0,0.0,0.0,,,,
goinsry01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,0,0,1,0,0.5,0.0,1.0,0,0.0,0,5.0,0,0,0.0,0.0,1.0,2016.0,TOR,AL,520200.0
gomezje01,2016,1,PHI,NL,3,5,70,0,0,0,37,206,78,37,6,22,47,0.289,4.85,2.0,3,2.0,0,297.0,59,38,0.0,3.0,10.0,2016.0,PHI,NL,1400000.0
gonzach01,2016,1,TEX,AL,0,2,3,3,0,0,0,31,21,10,1,9,7,0.404,8.71,0.0,0,0.0,0,62.0,0,13,0.0,1.0,1.0,,,,
gonzagi01,2016,1,WAS,NL,11,11,32,32,0,0,0,532,179,90,19,59,171,0.262,4.57,2.0,7,9.0,0,765.0,0,98,8.0,5.0,17.0,2016.0,WAS,NL,12100000.0
gonzami03,2016,1,CHA,AL,5,8,24,23,0,0,0,405,132,56,11,35,95,0.254,3.73,1.0,3,6.0,0,566.0,0,61,1.0,5.0,10.0,,,,
gonzase01,2016,1,PHI,NL,1,2,27,0,0,0,0,106,40,22,4,7,34,0.286,5.6,1.0,0,1.0,1,151.0,12,22,0.0,3.0,1.0,,,,
goodyni01,2016,1,NYA,AL,0,0,27,0,0,0,0,87,30,15,7,12,34,0.265,4.66,1.0,0,1.0,0,128.0,10,15,1.0,1.0,1.0,,,,
gorzeto01,2016,1,CLE,AL,1,0,7,0,0,0,0,9,4,7,1,5,4,0.308,21.0,1.0,0,0.0,0,18.0,1,7,0.0,0.0,0.0,,,,
gotttr01,2016,1,WAS,NL,0,0,9,0,0,0,0,18,6,1,0,3,6,0.25,1.5,1.0,0,1.0,0,28.0,1,1,0.0,0.0,0.0,,,,
gracema02,2016,1,WAS,NL,0,0,5,0,0,0,0,9,1,0,0,0,4,0.1,0.0,0.0,0,0.0,0,10.0,1,0,0.0,0.0,0.0,,,,
grahajr01,2016,1,MIN,AL,0,0,1,0,0,0,0,5,3,2,0,1,2,0.375,10.8,0.0,0,0.0,0,9.0,0,2,0.0,0.0,0.0,,,,
graveke01,2016,1,OAK,AL,10,11,31,31,2,1,0,558,196,85,22,47,108,0.271,4.11,2.0,2,7.0,0,786.0,0,87,2.0,6.0,19.0,2016.0,OAK,AL,512500.0
grayjo02,2016,1,COL,NL,10,10,29,29,1,1,0,504,153,86,18,59,185,0.243,4.61,2.0,7,12.0,0,712.0,0,92,5.0,5.0,10.0,2016.0,COL,NL,509500.0
grayso01,2016,1,OAK,AL,5,11,22,22,0,0,0,351,133,74,18,42,94,0.286,5.69,0.0,15,2.0,0,517.0,0,80,0.0,7.0,9.0,2016.0,OAK,AL,527500.0
greench03,2016,1,NYA,AL,2,4,12,8,0,0,1,137,49,24,12,15,52,0.272,4.73,0.0,1,1.0,0,198.0,4,26,1.0,1.0,3.0,,,,
greensh02,2016,1,DET,AL,5,4,50,3,0,0,2,181,58,39,3,22,59,0.257,5.82,1.0,0,4.0,0,256.0,4,39,2.0,2.0,5.0,2016.0,DET,AL,517000.0
gregelu01,2016,1,HOU,AL,4,3,59,0,0,0,15,173,38,21,5,18,67,0.183,3.28,2.0,6,2.0,0,230.0,25,23,0.0,2.0,3.0,2016.0,HOU,AL,6750000.0
greinza01,2016,1,ARI,NL,13,7,26,26,1,1,0,476,161,77,23,41,134,0.262,4.37,3.0,1,0.0,0,667.0,0,80,7.0,4.0,9.0,2016.0,ARI,NL,31799030.0
griffaj01,2016,1,TEX,AL,7,4,23,23,0,0,0,357,116,67,28,46,107,0.256,5.07,1.0,0,7.0,1,509.0,0,68,0.0,3.0,10.0,,,,
grillja01,2016,1,ATL,NL,1,2,21,0,0,0,2,51,16,10,2,13,23,0.242,5.29,1.0,1,1.0,0,81.0,8,11,0.0,1.0,1.0,2016.0,ATL,NL,3625000.0
